"ORF","Gene","Control Median","Control STD","Control Localization","Repeat 1 Median","Repeat 1 STD","Repeat 1 Localization","Repeat 2 Median","Repeat 2 STD","Repeat 2 Localization","DTT Median","DTT STD","DTT FoldChange","DTT Localization","H2O2 Median","H2O2 STD","H2O2 FoldChange","H2O2 Localization","Starvation Median","Starvation STD","Starvation FoldChange","Starvation Localization","Description"
"YPR160W","GPH1",86.53,39.0736525269625,"cytosol",97.978264,40.9157214771604,"cytosol","75.099236000000005","37.427487106336997","cytosol","NA","NA","NA","punctate","NA","NA","NA","punctate","221.24","66.819999999999993","2.5499999999999998","cytosol","Non-essential glycogen phosphorylase required for the mobilization of glycogen, activity is regulated by cyclic AMP-mediated phosphorylation, expression is regulated by stress-response elements and by the HOG MAP kinase pathway"
"YCR057C","PWP2",85.97,26.6562049863614,"nucleolus",98.430771,25.0477007862865,"nucleolus","73.516396","23.8837242753612","nucleolus","62.26","18.64","0.72","nucleolus","77.75","16.89","0.9","nucleolus","58.32","9.73","0.67","nucleolus","Conserved 90S pre-ribosomal component essential for proper endonucleolytic cleavage of the 35 S rRNA precursor at A0, A1, and A2 sites; contains eight WD-repeats; PWP2 deletion leads to defects in cell cycle and bud morphogenesis"
"YMR062C","ARG7",95.38,27.4335293001589,"mitochondria",98.767212,25.6991192088611,"mitochondria","92.005629999999996","28.825268159759101","mitochondria","64.52","24","0.67","mitochondria","95.96","29.8","1","mitochondria","46.15","11.06","0.48","mitochondria","Mitochondrial ornithine acetyltransferase, catalyzes the fifth step in arginine biosynthesis; also possesses acetylglutamate synthase activity, regenerates acetylglutamate while forming ornithine"
"YJR014W","TMA22",91.57,21.8141362067593,"cytosol",99.313904,23.9674744427571,"cytosol","83.848774000000006","18.093718802403899","cytosol","79.41","31.45","0.86","cytosol","82.48","18.239999999999998","0.9","cytosol","67.180000000000007","8.3000000000000007","0.73","cytosol","Protein of unknown function; associates with ribosomes and has a putative RNA binding domain; interacts with Tma20p; similar to human GRAP and human DRP1, which interacts with human Tma20p homolog MCT-1"
"YHL011C","PRS3",91.61,26.359229755989,"cytosol",99.418602,30.5535267629986,"cytosol","83.828441499999997","20.846923712849701","cytosol","95.96","25.23","1.04","cytosol","107.2","18.350000000000001","1.17","cytosol","49.39","7.49","0.53","cytosol","5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes"
"YER095W","RAD51",87.88,62.6778761092715,"nucleus,punctate",99.6247445,69.3717309576134,"nucleus,punctate","76.158348500000002","56.474642274854098","nucleus,punctate","NA","NA","NA","punctate,nucleus","83.45","67.959999999999994","0.94","nucleus,punctate","89.89","39.700000000000003","1.02","nucleus,punctate","Strand exchange protein, forms a helical filament with DNA that searches for homology; involved in the recombinational repair of double-strand breaks in DNA during vegetative growth and meiosis; homolog of Dmc1p and bacterial RecA protein"
"YDR098C","GRX3",83.45,27.3154904728075,"cytosol,nucleus",99.827583,23.7006378457738,"cytosol,nucleus","67.090050000000005","19.5515085207795","cytosol,nucleus","117.28","42.72","1.4","cytosol,nucleus","108.41","19.760000000000002","1.29","cytosol,nucleus","85.97","11.35","1.03","cytosol,nucleus","Hydroperoxide and superoxide-radical responsive glutathione-dependent oxidoreductase; monothiol glutaredoxin subfamily member along with Grx4p and Grx5p; protects cells from oxidative damage"
"YJL002C","OST1",99.2,28.138536135115,"ER",100.154755,32.1108841111985,"ER","98.26746","23.156222742962701","ER","118.34","37.64","1.19","ER","83.97","14.41","0.84","ER","91.37","19.899999999999999","0.92","ER","Alpha subunit of the oligosaccharyltransferase complex of the ER lumen, which catalyzes asparagine-linked glycosylation of newly synthesized proteins"
"YBL056W","PTC3",100.84,26.081257733317,"cytosol",100.16666,24.7343401963235,"cytosol","101.53248000000001","27.1258644506877","cytosol","119.25","42.4","1.18","cytosol","95.38","23.43","0.94","cytosol","65.92","9.4","0.65","cytosol","Type 2C protein phosphatase; dephosphorylates Hog1p (see also Ptc2p) to limit maximal kinase activity induced by osmotic stress; dephosphorylates T169 phosphorylated Cdc28p (see also Ptc2p); role in DNA checkpoint inactivation"
"YMR092C","AIP1",99.57,34.5737788419156,"punctate,cytosol",100.168335,21.1368969244345,"punctate,cytosol","98.985538500000004","37.247624429075003","punctate,cytosol","188.95","67.77","1.89","punctate,cytosol","135.01","25.02","1.35","punctate,cytosol","171.8","37.39","1.72","punctate,cytosol","Actin cortical patch component, interacts with the actin depolymerizing factor cofilin; required to restrict cofilin localization to cortical patches; contains WD repeats"
"YER141W","COX15",98.56,25.6484232915216,"mitochondria",100.30774,23.5420812038556,"mitochondria","96.828575000000001","27.271802137852902","mitochondria","147.72","57.58","1.49","mitochondria","117.76","25.15","1.19","mitochondria","139.86000000000001","26.4","1.41","mitochondria","Protein required for the hydroxylation of heme O to form heme A, which is an essential prosthetic group for cytochrome c oxidase"
"YGR157W","CHO2",108.98,37.0765295134784,"ER",100.457195,40.1420816162579,"ER","117.52809000000001","31.280430959100901","ER","60.59","29.77","0.55000000000000004","ER","67.81","14.87","0.62","ER","44.88","5.92","0.41","ER","Phosphatidylethanolamine methyltransferase (PEMT), catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis"
"YPL012W","RRP12",91.8,26.9892143750184,"nucleus,cytosol",100.48095,26.7411239849509,"nucleus,cytosol","83.138458","23.1674574863906","nucleus,cytosol","64.69","29.22","0.7","nucleus,cytosol","67.180000000000007","11.57","0.73","nucleus,cytosol","NA","NA","NA","punctate","Protein required for export of the ribosomal subunits; associates with the RNA components of the pre-ribosomes; contains HEAT-repeats"
"YDR300C","PRO1",95.19,22.8982168516109,"cytosol",100.52321,22.6145532148796,"cytosol","89.880431999999999","21.949326902998699","cytosol","69.97","29.57","0.73","cytosol","94.01","14.95","0.98","cytosol","34.86","6.77","0.36","cytosol","Gamma-glutamyl kinase, catalyzes the first step in proline biosynthesis"
"YNL247W","YNL247W",91.37,27.0698695667047,"cytosol",100.707665,22.8607165025982,"cytosol","82.045456000000001","28.687358259785601","cytosol","89.63","27.7","0.98","cytosol","91.88","13.66","1","cytosol","48.18","9.92","0.52","cytosol","Cysteinyl-tRNA synthetase; may interact with ribosomes, based on co-purification experiments"
"YOR046C","DBP5",94.64,21.8934410069951,"nuclear periphery",101.04839,17.1581227671786,"nuclear periphery","88.252808000000002","22.3318656367438","nuclear periphery","94.94","32.24","1","nuclear periphery","85.97","17.809999999999999","0.9","nuclear periphery","75.84","12.51","0.8","nuclear periphery","Cytoplasmic ATP-dependent RNA helicase of the DEAD-box family involved in mRNA export from the nucleus; involved in translation termination"
"YBR089C-A","NHP6B",97.51,35.8095376950111,"nucleus",101.12712,33.0449247406026,"nucleus","93.900452000000001","37.688854092260698","nucleus","122.63","53.9","1.25","nucleus","91.45","28.97","0.93","nucleus","165.65","34.15","1.69","nucleus","High-mobility group non-histone chromatin protein, functionally redundant with Nhp6Ap; homologous to mammalian high mobility group proteins 1 and 2; acts to recruit transcription factor Rcs1p to certain promoters"
"YNL153C","GIM3",94.94,26.6005479456465,"cytosol",101.39161,25.9780916185645,"cytosol","88.507041999999998","26.266641683467199","cytosol","89.32","36.4","0.94","cytosol","63.72","14.16","0.67","cytosol","73.84","13.46","0.77","cytosol","Subunit of the heterohexameric cochaperone prefoldin complex which binds specifically to cytosolic chaperonin and transfers target proteins to it"
"YPL274W","SAM3",114.47,43.967789066299,"ER",101.65342,40.736085783365,"ER","127.29688","46.101419206926799","ER","37.89","21.71","0.33","ER","99.21","23.87","0.86","ER","113.16","28.62","0.98","ER","High-affinity S-adenosylmethionine permease, required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p"
"YGL200C","EMP24",97.13,30.8101964202789,"punctate",101.96943,31.8200867015003,"punctate","92.317481999999998","29.231386201228599","punctate","119.13","39.11","1.22","punctate","NA","NA","NA","punctate,ER","99.21","18.559999999999999","1.02","punctate","Integral membrane component of endoplasmic reticulum-derived COPII-coated vesicles, which function in ER to Golgi transport"
"YDR361C","BCP1",86.33,25.6866574089142,"nucleus",102.430095,22.6724227571421,"nucleus","70.245159000000001","17.804831829060301","nucleus","60.3","20.309999999999999","0.69","nucleus","72.41","15","0.83","nucleus","45.79","7.57","0.53","nucleus","Essential protein involved in nuclear export of Mss4p, which is a lipid kinase that generates phosphatidylinositol 4,5-biphosphate and plays a role in actin cytoskeleton organization and vesicular transport"
"YNL241C","ZWF1",98.81,29.2271324632962,"cytosol",102.70714,26.8297094497567,"cytosol","94.924194499999999","30.6836671229233","cytosol","146.94","67.09","1.48","cytosol","143.85","44.7","1.45","cytosol","157.44","26.29","1.59","cytosol","Glucose-6-phosphate dehydrogenase (G6PD), catalyzes the first step of the pentose phosphate pathway; involved in adapting to oxidatve stress; homolog of the human G6PD which is deficient in patients with hemolytic anemia"
"YGR167W","CLC1",96.81,28.9184805538286,"punctate",102.98256,29.4158363602736,"punctate","90.642898500000001","27.635062613148801","punctate","107.97","37.99","1.1100000000000001","punctate","85.12","19.89","0.87","punctate","230.98","31.79","2.38","punctate","Clathrin light chain, subunit of the major coat protein involved in intracellular protein transport and endocytosis; thought to regulate clathrin function; two Clathrin heavy chains (CHC1) form the clathrin triskelion structural component"
"YLR222C","UTP13",91.1,27.4280162835408,"nucleolus",103.18827,26.0467563273451,"nucleolus","79.034935000000004","24.3959717448902","nucleolus","72.81","24.14","0.79","nucleolus","74.56","18.77","0.81","nucleolus","43.19","6.72","0.47","nucleolus","Nucleolar protein, component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA"
"YIR012W","SQT1",102.8,25.4513629609105,"nucleus,cytosol",103.241815,23.5727544240076,"nucleus,cytosol","102.37793000000001","27.139012599671101","nucleus,cytosol","83.9","23.59","0.81","nucleus,cytosol","120.4","19.28","1.17","nucleus,cytosol","60.38","11.65","0.57999999999999996","nucleus,cytosol","Essential protein involved in a late step of 60S ribosomal subunit assembly or modification; contains multiple WD repeats; interacts with Qsr1p in a two-hybrid assay"
"YNL015W","PBI2",97.13,72.0008261460571,"cytosol",103.254325,68.0445131346375,"cytosol","91.022571499999998","75.208201876458702","cytosol","366.17","152.97999999999999","3.76","cytosol","207.65","55.05","2.13","cytosol","484.89","165.69","4.99","cytosol","Cytosolic inhibitor of vacuolar proteinase B, required for efficient vacuole inheritance; with thioredoxin forms protein complex LMA1, which assists in priming SNARE molecules and promotes vacuole fusion"
"YNL248C","RPA49",97.24,29.1292181082034,"nucleolus",103.377255,29.8997016000818,"nucleolus","91.121425500000001","27.351256346482501","nucleolus","68.900000000000006","20.72","0.7","nucleolus","100.99","26.22","1.03","nucleolus","34.700000000000003","7.01","0.35","nucleolus","RNA polymerase I subunit A49"
"YEL031W","SPF1",112.44,31.3345547696814,"ER",103.55417,36.3254137852266,"ER","121.33673","28.044173410355999","ER","174.97","66.16","1.55","ER","111.8","24.41","0.99","ER","62.1","14.88","0.55000000000000004","ER","P-type ATPase, ion transporter of the ER membrane involved in ER function and Ca2+ homeostasis; required for regulating Hmg2p degradation; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1"
"YBR069C","TAT1",100.99,30.7175993410336,"cell periphery",103.611665,29.3449471948566,"cell periphery","98.381721499999998","31.842494602140999","cell periphery","41.87","17.37","0.41","cell periphery","53.35","11.91","0.52","cell periphery","18.37","5.88","0.18","cytosol","Amino acid transport protein for valine, leucine, isoleucine, and tyrosine, low-affinity tryptophan and histidine transporter; overexpression confers FK506 and FTY720 resistance"
"YKR048C","NAP1",100.99,38.6294776448461,"cytosol",104.04478,38.454870011127,"cytosol","97.942856000000006","38.665436768153398","cytosol","100.99","67.430000000000007","1","cytosol","107.74","38.619999999999997","1.06","cytosol","NA","NA","NA","cytosol","Protein that interacts with mitotic cyclin Clb2p; required for the regulation of microtubule dynamics during mitosis; controls bud morphogenesis; involved in the transport of H2A and H2B histones to the nucleus; phosphorylated by CK2"
"YDR487C","RIB3",107.26,21.8507976099403,"cytosol",104.35,21.1940987055882,"cytosol","110.18343","22.029017871820201","cytosol","107.6","42.25","1","cytosol","72.959999999999994","26.77","0.68","cytosol","98.3","17.59","0.91","cytosol","3,4-dihydroxy-2-butanone-4-phosphate synthase (DHBP synthase), required for riboflavin biosynthesis from ribulose-5-phosphate, also has an unrelated function in mitochondrial respiration"
"YBL045C","COR1",101.48,45.2168482112883,"mitochondria",105.03819,48.0727450748726,"mitochondria","97.949996999999996","40.228694678441997","mitochondria","122.6","85.07","1.2","mitochondria","78.39","25.98","0.77","mitochondria","169.82","42.94","1.67","mitochondria","Core subunit of the ubiquinol-cytochrome c reductase complex (bc1 complex), which is a component of the mitochondrial inner membrane electron transport chain"
"YNR053C","NOG2",110.51,32.9715582657144,"nucleus",105.45923,35.4603352371262,"nucleus","115.58423000000001","31.800295778386701","nucleus","73.94","28.49","0.66","nucleus","130.88999999999999","26.19","1.18","nucleus","25.8","4.75","0.23","nucleus","Putative GTPase that associates with pre-60S ribosomal subunits in the nucleolus and is required for their nuclear export and maturation"
"YGL078C","DBP3",111.55,30.907206838156,"nucleolus",105.667845,32.7887127191452,"nucleolus","117.44108","26.911845630461499","nucleolus","81.319999999999993","29.35","0.72","nucleolus","115.05","29.15","1.03","nucleolus","21.23","3.16","0.19","nucleolus","Putative ATP-dependent RNA helicase of the DEAD-box family involved in ribosomal biogenesis"
"YOL005C","RPB11",98.65,24.279768647135,"nucleus",105.767315,21.4686118018443,"nucleus","91.549014999999997","26.321137634817099","nucleus","90.34","36.85","0.91","nucleus","99.62","19.649999999999999","1","nucleus","117.76","19.14","1.19","nucleus","RNA polymerase II subunit B12.5; part of central core; similar to Rpc19p and bacterial alpha subunit"
